loss = 0.0014841754822732549,	 val loss = 0.001406544910908254
loss = 0.0014721863416117188,	 val loss = 0.0011737872582606508
loss = 0.0016578863020914843,	 val loss = 0.0011650808579429693
loss = 0.0016196274836820742,	 val loss = 0.0012472570572389953
loss = 0.001666198043321127,	 val loss = 0.0013675710532687685
loss = 0.0014871634844700805,	 val loss = 0.0013137067839902514
loss = 0.001492792954409875,	 val loss = 0.0012447031996781466
loss = 0.0014057533671608443,	 val loss = 0.0013371575749593304
loss = 0.0014886319168031707,	 val loss = 0.0014488661794576601
loss = 0.0015015269045979564,	 val loss = 0.0013287679604919475
loss = 0.001486068691370854,	 val loss = 0.001499597271269173
loss = 0.0015053095647446385,	 val loss = 0.0014693686076892904
loss = 0.0014666086916182057,	 val loss = 0.0012077384047832931
loss = 0.0015053516553624967,	 val loss = 0.0013200802711515018
loss = 0.0014797615974320804,	 val loss = 0.0013309026208069424
loss = 0.0014925582443436629,	 val loss = 0.0012516389155239867
loss = 0.0015085832027259252,	 val loss = 0.0016154536158765357
loss = 0.0015787248963067416,	 val loss = 0.0015027523381899704
loss = 0.001487026588495025,	 val loss = 0.0012981731627789048
loss = 0.001502338896217855,	 val loss = 0.0014977154726607477
loss = 0.001683605945790806,	 val loss = 0.0012734275200001095
loss = 0.001524836271849933,	 val loss = 0.0014101235952063873
loss = 0.001491584432450561,	 val loss = 0.0012815729960044713
loss = 0.0014293012315827606,	 val loss = 0.0013887931560733046
loss = 0.0016292876397445985,	 val loss = 0.001584368674973479
loss = 0.0014958215226417854,	 val loss = 0.0013394657561800701
loss = 0.0014889809465324342,	 val loss = 0.0013131890458424184
loss = 0.0014639255381703922,	 val loss = 0.001291927130903884
loss = 0.0014430572309946548,	 val loss = 0.0012745836571836453
loss = 0.001480871993078507,	 val loss = 0.001567677359742863
loss = 0.0014928429764443343,	 val loss = 0.0014967406484662174
loss = 0.0017786718041547824,	 val loss = 0.0012850420628626683
loss = 0.0015252221951091837,	 val loss = 0.0011808907622251454
loss = 0.001457448105729318,	 val loss = 0.0012732552095149965
loss = 0.0013865325177032947,	 val loss = 0.0013873931297930294
loss = 0.0014975893199950462,	 val loss = 0.001272744230506531
loss = 0.0015064090405564122,	 val loss = 0.0012555748673981617
loss = 0.0013560771928532792,	 val loss = 0.0012420202334363594
loss = 0.0014055943200154126,	 val loss = 0.001324076144016054
loss = 0.0013982602953495201,	 val loss = 0.0012454540039316285
loss = 0.0016810912956657027,	 val loss = 0.0015383374093224033
loss = 0.0014927740332425516,	 val loss = 0.0015050919179831592
loss = 0.0014975222452536642,	 val loss = 0.0014369037940946167
loss = 0.001510455497240439,	 val loss = 0.0014731827919057085
loss = 0.001494831575264457,	 val loss = 0.0012174402978212145
loss = 0.0014985213675859112,	 val loss = 0.0013878499352021434
loss = 0.0014666021754064014,	 val loss = 0.001142216854361396
loss = 0.0014432849995546543,	 val loss = 0.0012788324569209765
loss = 0.00148918854276666,	 val loss = 0.0013275986321214888
loss = 0.0014975165736400538,	 val loss = 0.001502078972017644
loss = 0.0014917945338381307,	 val loss = 0.0015310032712741034
loss = 0.0014921337829154379,	 val loss = 0.0015875913921273692
loss = 0.0014944528984466817,	 val loss = 0.0011957203581329735
loss = 0.0014704188760189313,	 val loss = 0.0013317281169106488
loss = 0.001753185925491733,	 val loss = 0.0017734898126099859
loss = 0.0017697628483110551,	 val loss = 0.0018149402074016682
loss = 0.001808263221372949,	 val loss = 0.0016258677727636877
loss = 0.0018256731751984925,	 val loss = 0.0016921038652269694
loss = 0.0015379677126974053,	 val loss = 0.0012316548469728144
loss = 0.0014958787586120072,	 val loss = 0.001234332371362293
loss = 0.0014715450854635294,	 val loss = 0.0014712961165574685
loss = 0.0017173362968788122,	 val loss = 0.0019006647147687542
loss = 0.0015868753659163764,	 val loss = 0.0011713346921344637
loss = 0.001707620201976196,	 val loss = 0.001414460783051154
loss = 0.0015575508519014246,	 val loss = 0.0015202807863881496
loss = 0.0014968025486248036,	 val loss = 0.001495539710256174
loss = 0.0014950327946981245,	 val loss = 0.0013342940751550677
loss = 0.0014878630342042216,	 val loss = 0.0014035043440711694
loss = 0.0014795542750749777,	 val loss = 0.0016591129592856313
loss = 0.0014720618166630462,	 val loss = 0.0014570749864531093
loss = 0.0014838225997681504,	 val loss = 0.0013904876190942476
loss = 0.0014770048634898528,	 val loss = 0.0013734595676330682
loss = 0.00142435127982533,	 val loss = 0.0012500181325944297
loss = 0.0014832805959352003,	 val loss = 0.0014712929902260953
loss = 0.0014722095221520696,	 val loss = 0.0014536453022293994
loss = 0.0017602867961484625,	 val loss = 0.0014928266960764934
loss = 0.0017894764015878282,	 val loss = 0.0017415775044400418
loss = 0.0017659853940487065,	 val loss = 0.0018427200877855496
loss = 0.001779571357318722,	 val loss = 0.0015813089947669225
loss = 0.0014369566726592721,	 val loss = 0.0013357989810695995
loss = 0.0014731926886262514,	 val loss = 0.0013169302067219555
loss = 0.0014744094204923364,	 val loss = 0.0013754615794674316
loss = 0.001492013747738849,	 val loss = 0.0014319306625216353
loss = 0.00147469588698895,	 val loss = 0.0014697995092722892
loss = 0.001488783928116842,	 val loss = 0.0012907109673498576
loss = 0.001437851709861708,	 val loss = 0.0013182968815940253
loss = 0.0014859632765961061,	 val loss = 0.0013852768146354407
loss = 0.0014774950658581003,	 val loss = 0.0013942151655635328
loss = 0.0014659552904941202,	 val loss = 0.0012760634538973485
loss = 0.0017155812692857676,	 val loss = 0.0018285390516964847
loss = 0.0017321009754900898,	 val loss = 0.0013022843432615979
loss = 0.0017130932599484022,	 val loss = 0.0014387344370855068
loss = 0.001484258637762178,	 val loss = 0.001286290460256314
loss = 0.001572771546096297,	 val loss = 0.001583957354913769
loss = 0.001487752408693295,	 val loss = 0.0012282924975638276
loss = 0.0014674043215016617,	 val loss = 0.0013303058191975112
loss = 0.0015863521528580522,	 val loss = 0.002017951456897957
loss = 0.0017774650239786134,	 val loss = 0.0016605554535029556
loss = 0.0019612696758371157,	 val loss = 0.002100470829774087
loss = 0.001619219541224436,	 val loss = 0.0014660363151432823
loss = 0.0013967913168261867,	 val loss = 0.0014858418133544369
loss = 0.001452678985780341,	 val loss = 0.001247791213397856
loss = 0.0014715792935817596,	 val loss = 0.001371953337852358
loss = 0.0014698398679853458,	 val loss = 0.0013692601962285722
loss = 0.001604921364901097,	 val loss = 0.0013236134386438213
loss = 0.001454184218557171,	 val loss = 0.0014335096566739512
loss = 0.0014829820443226082,	 val loss = 0.0013482585826363213
loss = 0.0014803186274387464,	 val loss = 0.0013453759243940299
loss = 0.00146541703329311,	 val loss = 0.0013478707340099584
loss = 0.0014745538708022957,	 val loss = 0.0014210785774094168
loss = 0.0014733685483676693,	 val loss = 0.0017860640711187344
loss = 0.0014694546463085217,	 val loss = 0.0013067565138151311
loss = 0.0014751167888250045,	 val loss = 0.0013473439212824834
loss = 0.0014626499446607419,	 val loss = 0.0016961223522334765
loss = 0.0014627728469910472,	 val loss = 0.0012014671166327932
loss = 0.0015027868814439964,	 val loss = 0.0012920314837116637
loss = 0.0014736221253265679,	 val loss = 0.0015388045860959868
loss = 0.001428113405021451,	 val loss = 0.001238974410080207
loss = 0.0014174026562095278,	 val loss = 0.0012522155982982066
loss = 0.0014593627364550047,	 val loss = 0.0015273519195685874
loss = 0.001463485045811626,	 val loss = 0.0011996840686425397
loss = 0.001339441502842187,	 val loss = 0.0013081616666989599
loss = 0.0014816795695685773,	 val loss = 0.0019945805860924993
loss = 0.0017399628921729257,	 val loss = 0.0014276881789069384
loss = 0.0015042863551628137,	 val loss = 0.0015424759778381752
loss = 0.0016370655276057944,	 val loss = 0.001539719054298257
loss = 0.0015828447949269985,	 val loss = 0.0015024141706782286
loss = 0.0014786068291266637,	 val loss = 0.0014260126986273807
loss = 0.0014939517826391441,	 val loss = 0.0014908543933181654
loss = 0.0014512581046643154,	 val loss = 0.001675737756693918
loss = 0.001460425021421985,	 val loss = 0.001204278773863777
loss = 0.001466620972912999,	 val loss = 0.001471515606143575
loss = 0.0014908758240448493,	 val loss = 0.0016494771048143997
loss = 0.0014926864143066708,	 val loss = 0.001180200724243804
loss = 0.0017650558065696485,	 val loss = 0.0014814021809328945
loss = 0.0017679783746185175,	 val loss = 0.0019192518830245596
loss = 0.0017932030201064917,	 val loss = 0.0017738446219236071
loss = 0.0016771639007511264,	 val loss = 0.0019132927024055322
loss = 0.001716760092030916,	 val loss = 0.0015651002229399014
loss = 0.001534890567162487,	 val loss = 0.0014500714440190744
loss = 0.0014772405716901266,	 val loss = 0.0015566106400615007
loss = 0.0014706431474773639,	 val loss = 0.001266861414414903
loss = 0.0014695311512275045,	 val loss = 0.0014356604196141148
loss = 0.001482682329791488,	 val loss = 0.0014248333799897791
loss = 0.0014930536117490826,	 val loss = 0.001213534400171792
loss = 0.0015447308829132475,	 val loss = 0.0018638525309194872
loss = 0.0016062488608835856,	 val loss = 0.0015755717390014319
loss = 0.001448077287541388,	 val loss = 0.00125100669155382
loss = 0.0016762906965593497,	 val loss = 0.001667460158538086
loss = 0.0014868991994438756,	 val loss = 0.0014529696228260094
loss = 0.0014674972454629912,	 val loss = 0.0014672823350794272
loss = 0.0015723283368905857,	 val loss = 0.001687733419404649
loss = 0.0017285268262979417,	 val loss = 0.0020177839241596615
loss = 0.0014841098875638928,	 val loss = 0.0014541258102396997
loss = 0.0014700380715619893,	 val loss = 0.0015347080982300821
loss = 0.001430107530100212,	 val loss = 0.001523568178565548
loss = 0.0015141773610529079,	 val loss = 0.00125275648750364
loss = 0.0014522002540462548,	 val loss = 0.0013152637159902381
loss = 0.0014708158873806185,	 val loss = 0.0015750487372963235
loss = 0.0015079311529815624,	 val loss = 0.00167126535418149
loss = 0.0015543559977322574,	 val loss = 0.0015225122191063342
loss = 0.0014798270182906476,	 val loss = 0.0012783246810377522
loss = 0.0014767249585850056,	 val loss = 0.0014310586381666383
loss = 0.0014833717539792057,	 val loss = 0.0011713284068767618
loss = 0.0014247075478520175,	 val loss = 0.001179061798769945
loss = 0.0013455007301236208,	 val loss = 0.0012422010725759874
loss = 0.001423598955305912,	 val loss = 0.0012793851534643335
loss = 0.0014659895214912237,	 val loss = 0.0014048554834616386
loss = 0.0014665710063701757,	 val loss = 0.0011453812006044044
loss = 0.001609236709101104,	 val loss = 0.0018600288100988954
loss = 0.0015583668940307594,	 val loss = 0.0012244445859469525
loss = 0.001451288278630192,	 val loss = 0.0013376216712438628
loss = 0.0016841546018473879,	 val loss = 0.002022377941793405
loss = 0.0015290470325763242,	 val loss = 0.0012193674748827651
loss = 0.0014218721559500892,	 val loss = 0.0012830579234246685
loss = 0.0014766871738347797,	 val loss = 0.0013035771261852036
loss = 0.0014646447802848315,	 val loss = 0.001273141096950335
loss = 0.0014740207742726136,	 val loss = 0.0013277818826717138
loss = 0.0014777919733441204,	 val loss = 0.0016450570053703991
loss = 0.0014833491544916587,	 val loss = 0.001236546264024409
loss = 0.0014951204833111116,	 val loss = 0.0014295253587761573
loss = 0.0014747415630949959,	 val loss = 0.0013004575845142964
loss = 0.001457130542928331,	 val loss = 0.0013684774389095635
loss = 0.00144314349790777,	 val loss = 0.001443551353646075
loss = 0.0014798062411492403,	 val loss = 0.0013400413222329614
loss = 0.0014691933204439372,	 val loss = 0.001385666844542876
loss = 0.0014640789638296072,	 val loss = 0.0017950107177055145
loss = 0.0014651431748249142,	 val loss = 0.0011987858694776305
loss = 0.0016276099662135748,	 val loss = 0.0014434228964681352
loss = 0.0014798638403933082,	 val loss = 0.0015435207090529579
loss = 0.0014990494585012978,	 val loss = 0.0014498538342479568
loss = 0.001476071960903037,	 val loss = 0.0013491820128632831
loss = 0.0013437206576275079,	 val loss = 0.0011736201319877833
loss = 0.001586700866216465,	 val loss = 0.0017371700238700532
loss = 0.0015960698143997678,	 val loss = 0.0012934495118841697
loss = 0.0014733964575517474,	 val loss = 0.0014700908804859995
loss = 0.0015777664598690517,	 val loss = 0.0018630442488349775
loss = 0.001744288084587292,	 val loss = 0.0015575359358544125
loss = 0.0015147743755117523,	 val loss = 0.0012553932937994603
loss = 0.0014949116829868889,	 val loss = 0.0014445629844785143
loss = 0.0014314324606548145,	 val loss = 0.0015920773592806407
loss = 0.0014847216494738402,	 val loss = 0.0014696294153930044
loss = 0.0014754353055076279,	 val loss = 0.0013955021663819528
loss = 0.0014732780393301773,	 val loss = 0.0013210965344957878
loss = 0.0014339126673379343,	 val loss = 0.001584317130624497
loss = 0.001476467594820283,	 val loss = 0.0012977738898810056
loss = 0.0013847223858028312,	 val loss = 0.001308034787376883
loss = 0.0013729596702773722,	 val loss = 0.0013871089241234724
loss = 0.0015004231245764525,	 val loss = 0.0011530452901049957
loss = 0.0017719612192485645,	 val loss = 0.0015864452066550387
loss = 0.0017608321185955363,	 val loss = 0.001714428360520812
loss = 0.0016223078732485671,	 val loss = 0.0014960058089772859
loss = 0.001690099384648868,	 val loss = 0.0011624838729819423
loss = 0.001472546343333451,	 val loss = 0.0015801952235786792
loss = 0.0014427262295370518,	 val loss = 0.0012134012661157152
loss = 0.0014340273419838536,	 val loss = 0.0014221212586275813
loss = 0.001513637550114799,	 val loss = 0.0013614943819030096
loss = 0.0014627382625906054,	 val loss = 0.0013460431072630967
loss = 0.0014711019526514883,	 val loss = 0.001481318756837959
loss = 0.0014863371269162914,	 val loss = 0.0012327671457066968
loss = 0.0015064397264782565,	 val loss = 0.001276232366744448
loss = 0.001437143652555857,	 val loss = 0.001391180983773478
loss = 0.0014828637034452097,	 val loss = 0.0012498996459219635
loss = 0.0020428130400551503,	 val loss = 0.0020511557893471747
loss = 0.002254541488180579,	 val loss = 0.0028109387659383655
loss = 0.0021058267456088684,	 val loss = 0.0015407390308526821
loss = 0.0014879206399540444,	 val loss = 0.001256629812902909
loss = 0.0014177050789143414,	 val loss = 0.0011377707980646163
loss = 0.0014837075234867135,	 val loss = 0.0014761813160970615
loss = 0.0015701570801012132,	 val loss = 0.0020110934305429358
loss = 0.00178412398313623,	 val loss = 0.0014353861910091656
loss = 0.0016737100362845107,	 val loss = 0.0012654688057867286
loss = 0.001613385074030171,	 val loss = 0.0012091700125159246
loss = 0.0016167007631102007,	 val loss = 0.0019762146372282554
loss = 0.001770602025489487,	 val loss = 0.0015126914128896908
loss = 0.0015654449561582988,	 val loss = 0.0012889214170266053
loss = 0.0016753947895757361,	 val loss = 0.0016653893810552032
loss = 0.0016272657370893034,	 val loss = 0.0015931985735085133
loss = 0.0015165207126129907,	 val loss = 0.0014632432813613974
loss = 0.0013741706935706888,	 val loss = 0.0013746619471491964
loss = 0.0014718428081082987,	 val loss = 0.0014594354165520062
loss = 0.0014463761670710847,	 val loss = 0.0012929915632839584
loss = 0.0015129095691304069,	 val loss = 0.0015202250394587924
loss = 0.0015301874356712635,	 val loss = 0.0016027776400533728
loss = 0.0017429754602527737,	 val loss = 0.001507871921127692
loss = 0.0014221618456883608,	 val loss = 0.0014809796081082837
loss = 0.0013834290216520556,	 val loss = 0.0012951062629451022
loss = 0.0014766997483084312,	 val loss = 0.0013885841316891023
loss = 0.0014895885616764836,	 val loss = 0.001319104353223507
loss = 0.0014563460426270506,	 val loss = 0.0016358676941772492
loss = 0.001411961248975306,	 val loss = 0.0012069496685922659
loss = 0.0015590167184988428,	 val loss = 0.001624132534908632
loss = 0.0017729822821138089,	 val loss = 0.0016780915600696925
loss = 0.0017754594265454791,	 val loss = 0.0013146320985084163
loss = 0.001503044313170339,	 val loss = 0.0015288551082746373
loss = 0.001533458699701457,	 val loss = 0.0014129631412216177
loss = 0.0014998072518602897,	 val loss = 0.0013513167241722738
loss = 0.001431218130708048,	 val loss = 0.0013131957919827147
loss = 0.0015222506651426124,	 val loss = 0.0016932181923321656
loss = 0.0017926969401173168,	 val loss = 0.0014215490511170496
loss = 0.001746958862344867,	 val loss = 0.0016204313671309336
loss = 0.0014869819642363874,	 val loss = 0.0013415659134827789
loss = 0.0014118352752497904,	 val loss = 0.0012452409819592022
loss = 0.001328359837387423,	 val loss = 0.0012977612513549357
loss = 0.0014350104521643936,	 val loss = 0.0012079314623997628
loss = 0.0014579181606070555,	 val loss = 0.0021134374090495296
loss = 0.001656558026924,	 val loss = 0.0019386189671602313
loss = 0.0017640339727399547,	 val loss = 0.0015549763825617297
loss = 0.0014621909345495993,	 val loss = 0.0013767458395798446
loss = 0.0017641757697231882,	 val loss = 0.0014362908241644305
loss = 0.0016187995122343816,	 val loss = 0.0013853446079879323
loss = 0.0014320256206118132,	 val loss = 0.0012542359664258422
loss = 0.001460694944647232,	 val loss = 0.0014048490808723601
loss = 0.0014264782835491877,	 val loss = 0.0014495206765867583
loss = 0.0014805929504725893,	 val loss = 0.0014361291566049508
loss = 0.001476870009188853,	 val loss = 0.0012934321696564596
loss = 0.0014477825857099704,	 val loss = 0.0016366051901830249
loss = 0.0014833102927851638,	 val loss = 0.0012887242706555487
loss = 0.0014711434514396977,	 val loss = 0.0013673043289577865
loss = 0.0013651136456208825,	 val loss = 0.0013778543963146447
loss = 0.00145689107582862,	 val loss = 0.001400704724675508
loss = 0.0014081204466064431,	 val loss = 0.0012662190855390995
loss = 0.0016734015426368445,	 val loss = 0.001796275091810829
loss = 0.0017740210477119839,	 val loss = 0.0017598094329098783
loss = 0.0015124566597604198,	 val loss = 0.0014208859472883673
loss = 0.0014766449472757618,	 val loss = 0.0015489347438964443
loss = 0.0014439950234964789,	 val loss = 0.001409058243301769
loss = 0.0014277962731855194,	 val loss = 0.0013624537372638264
loss = 0.0014630828787898504,	 val loss = 0.0012650788574886504
loss = 0.0014768023700679751,	 val loss = 0.001414312567400238
loss = 0.0014855076052077215,	 val loss = 0.0013810901631534035
loss = 0.0016248878990682064,	 val loss = 0.0014370857716853851
loss = 0.0014641286243097151,	 val loss = 0.0015716062795014015
loss = 0.0014706062443730263,	 val loss = 0.0012733108876537688
loss = 0.0014693960255249359,	 val loss = 0.0014734379161527246
loss = 0.0014717231286152405,	 val loss = 0.0015519544443519028
loss = 0.001463401139646967,	 val loss = 0.001401787410876531
loss = 0.001470475447404509,	 val loss = 0.0016134900358727405
loss = 0.001464719629700972,	 val loss = 0.001347152637627323
loss = 0.0014638840239033209,	 val loss = 0.0013767417235111736
loss = 0.0014222522068437725,	 val loss = 0.0014212889583373497
loss = 0.0013948447218889045,	 val loss = 0.0017603513288427294
loss = 0.0015179965646446602,	 val loss = 0.0016586513775606025
loss = 0.0015651804035994262,	 val loss = 0.0013171461439972954
loss = 0.001558981908156617,	 val loss = 0.0014241372700313083
loss = 0.0014944098813738258,	 val loss = 0.0015456993973682396
loss = 0.0015274218255084588,	 val loss = 0.0012146820904843404
loss = 0.0014404784853492283,	 val loss = 0.0014461656967838187
loss = 0.0015086308496845922,	 val loss = 0.0013183367622199688
loss = 0.0013334101465143724,	 val loss = 0.001268473539301589
loss = 0.0014452442859931528,	 val loss = 0.0014477740218206104
loss = 0.00145913311131056,	 val loss = 0.0013391869206849608
loss = 0.001469204246641864,	 val loss = 0.0011384879200236897
loss = 0.0014715431181804221,	 val loss = 0.0014994943649514058
loss = 0.0014756939217345985,	 val loss = 0.0015604710694256774
loss = 0.0014005975824087549,	 val loss = 0.0012426800274394022
loss = 0.001558969138651159,	 val loss = 0.002065101502296889
loss = 0.0017160098146414345,	 val loss = 0.001719967423959509
loss = 0.0017543296688200926,	 val loss = 0.0021861769787468606
loss = 0.0017902830471356415,	 val loss = 0.001623610625942596
loss = 0.001798964676089701,	 val loss = 0.0015231539691677506
loss = 0.001742048965875748,	 val loss = 0.0017105904960359867
loss = 0.0017521849544710826,	 val loss = 0.001480959658109037
loss = 0.0017366261710624257,	 val loss = 0.0013250833927092964
loss = 0.0017314079803165715,	 val loss = 0.001903379623436498
loss = 0.001747915862495385,	 val loss = 0.0017821755322909852
loss = 0.0016113742964272647,	 val loss = 0.00141084591555259
loss = 0.0019842849280426412,	 val loss = 0.0018866551841837445
loss = 0.0017588032307223282,	 val loss = 0.0015000048535881928
loss = 0.0014633498843659798,	 val loss = 0.0011525009474851692
loss = 0.001447804410641961,	 val loss = 0.0015080060416679587
loss = 0.0014539037124409382,	 val loss = 0.0012605091300595817
loss = 0.0014558843943668477,	 val loss = 0.0011921947666707464
loss = 0.0016093390624994015,	 val loss = 0.001977971686259609
loss = 0.0016859237121462543,	 val loss = 0.0013550549138878468
loss = 0.0014488270530461506,	 val loss = 0.0013882146380505141
loss = 0.001461844235778465,	 val loss = 0.001535244263083798
loss = 0.0014593207077775521,	 val loss = 0.0014854497356065353
loss = 0.0014466116850893182,	 val loss = 0.0014559627216544834
loss = 0.0014673693684273896,	 val loss = 0.0013893321988123475
loss = 0.0014591865668606538,	 val loss = 0.0013199846686867242
loss = 0.0015598115886093593,	 val loss = 0.0016565387315990196
loss = 0.0015893465040140232,	 val loss = 0.0013252264418820272
loss = 0.001430252935267046,	 val loss = 0.0014914446115922401
loss = 0.001424224069814011,	 val loss = 0.0015287989357231472
loss = 0.00146346040436902,	 val loss = 0.0012278518094811246
loss = 0.0014417566819118874,	 val loss = 0.0013718135140265942
loss = 0.001497207836040564,	 val loss = 0.00153343129653747
loss = 0.0014319619809244918,	 val loss = 0.0014990522072775628
loss = 0.0014734602243152363,	 val loss = 0.0012934734516864043
loss = 0.0014391409373295501,	 val loss = 0.0013178696048382675
loss = 0.0014198354804054504,	 val loss = 0.0012764090739502676
loss = 0.0014680120235743724,	 val loss = 0.0012745908424035839
loss = 0.0014462660188333607,	 val loss = 0.0013852598324449305
loss = 0.001426450431969716,	 val loss = 0.0015084231478334853
loss = 0.0014663778678039939,	 val loss = 0.0013407612683327456
loss = 0.0014757512905233514,	 val loss = 0.0013212392244552913
loss = 0.0014510746002816273,	 val loss = 0.0012475109478114195
loss = 0.0015562246860560396,	 val loss = 0.0018555705650747795
loss = 0.0017532704375110076,	 val loss = 0.0016862872147725375
loss = 0.0017544400027956447,	 val loss = 0.0016535553730784892
loss = 0.0017451973235541878,	 val loss = 0.0014788390754475222
loss = 0.0014653755994717716,	 val loss = 0.001325805684654762
loss = 0.0014481752179702572,	 val loss = 0.0012678064604146953
loss = 0.0014664592880283957,	 val loss = 0.0012572135644528734
loss = 0.0014546753966113925,	 val loss = 0.0013553071292415847
loss = 0.001464319507474039,	 val loss = 0.001369023367040444
loss = 0.0014378858770123229,	 val loss = 0.0011629157505908707
loss = 0.0014689991860758033,	 val loss = 0.00125725319671982
loss = 0.0014635090082929809,	 val loss = 0.0012469320652889538
loss = 0.0014709747873129764,	 val loss = 0.0013543370871177108
loss = 0.001485875156054466,	 val loss = 0.001288839893251583
loss = 0.00145681912645683,	 val loss = 0.001340236606325579
loss = 0.0014569614224926883,	 val loss = 0.0012674228149432316
loss = 0.0014725597166686422,	 val loss = 0.0013838747657074163
loss = 0.0014652534082086382,	 val loss = 0.0013545645249942435
loss = 0.0014552874200152274,	 val loss = 0.0015668202100749692
loss = 0.001364442713831281,	 val loss = 0.0011809291819571857
loss = 0.00141187466260843,	 val loss = 0.0014196813627621694
loss = 0.0014718171479603567,	 val loss = 0.0015799935755998603
loss = 0.0014662450464355719,	 val loss = 0.0014739207327129308
loss = 0.0014214653839274278,	 val loss = 0.001297198791126151
loss = 0.0013785600688607362,	 val loss = 0.0012650738154515917
loss = 0.0014668390409073413,	 val loss = 0.0014036887041175175
loss = 0.0014608592449196838,	 val loss = 0.0014057129148124519
loss = 0.0014509140736215077,	 val loss = 0.0013393517961981214
loss = 0.0013963039274763475,	 val loss = 0.0013104856193688365
loss = 0.0014670717548616401,	 val loss = 0.0012522058587734538
loss = 0.0014550238207817526,	 val loss = 0.0012481908139205051
loss = 0.001461734723329951,	 val loss = 0.001533454388549207
loss = 0.0016043082560483442,	 val loss = 0.0016136098225638012
loss = 0.0013833749710974869,	 val loss = 0.0012610127909097675
loss = 0.0014482567736752454,	 val loss = 0.0014270011829352462
loss = 0.0014997506599596859,	 val loss = 0.0013967865384560338
loss = 0.0015904392887725449,	 val loss = 0.0012616347407608708
loss = 0.0014772431178336001,	 val loss = 0.0012086304230032225
loss = 0.0014187251119138502,	 val loss = 0.001536274791505956
loss = 0.0014687801083064058,	 val loss = 0.0015643911049624693
loss = 0.001473400030541011,	 val loss = 0.0013245012117836313
loss = 0.0014341277072123532,	 val loss = 0.0012780176522872563
loss = 0.0015698832350574717,	 val loss = 0.0017398061029098612
loss = 0.0013984307811316062,	 val loss = 0.0012816929438769034
loss = 0.001440255176980742,	 val loss = 0.0013088853481176815
loss = 0.001523133877447151,	 val loss = 0.0016934009760848619
loss = 0.0016305532323357074,	 val loss = 0.0019733012630520114
loss = 0.0018100791163027188,	 val loss = 0.0018204440276067652
loss = 0.0017044968939331465,	 val loss = 0.0014836035296652687
loss = 0.0016928682586002828,	 val loss = 0.0013543674684645406
loss = 0.001479164915683609,	 val loss = 0.001202184150749281
loss = 0.001448516833255824,	 val loss = 0.001415537730230329
loss = 0.001437354595692424,	 val loss = 0.0012105081027000775
loss = 0.001463432358966061,	 val loss = 0.0013271034029581326
loss = 0.001433286227592543,	 val loss = 0.0012789277784608284
loss = 0.0015972314352181508,	 val loss = 0.0016783001891487019
loss = 0.0017138361615549316,	 val loss = 0.0017086097226997796
loss = 0.0017143520472516962,	 val loss = 0.001443565607240073
loss = 0.0016611825723629222,	 val loss = 0.0016564469014155106
loss = 0.0016785427091375355,	 val loss = 0.0014313951917379712
loss = 0.0014531394430159848,	 val loss = 0.0012543369346062843
loss = 0.001456444819165061,	 val loss = 0.001151671742511305
loss = 0.0013831303678213428,	 val loss = 0.0017700268784942394
loss = 0.0016850928092293333,	 val loss = 0.002287112143037984
loss = 0.0016305424460685215,	 val loss = 0.0011396677952480077
loss = 0.0014429671635783998,	 val loss = 0.0014970081735868703
loss = 0.0013912454542485768,	 val loss = 0.0013486119046931839
loss = 0.0014553614429296002,	 val loss = 0.0013187300090785658
loss = 0.001464342042568176,	 val loss = 0.0015746305718506745
loss = 0.0014655003814466024,	 val loss = 0.0014628845774385386
loss = 0.0014641451517680845,	 val loss = 0.0011886747714623801
loss = 0.0014096322783658994,	 val loss = 0.0012249061453988442
loss = 0.0013296514527048023,	 val loss = 0.0011946910664551833
loss = 0.001402307040063326,	 val loss = 0.001264024564983176
loss = 0.0015321276794696636,	 val loss = 0.0015147647178729892
loss = 0.0014770737723934215,	 val loss = 0.0014740381106854569
loss = 0.0014619927430799386,	 val loss = 0.001277123482531502
loss = 0.0014609845070398745,	 val loss = 0.0014675115199885313
loss = 0.001468017292008864,	 val loss = 0.0014358613325571536
loss = 0.0014129827503931505,	 val loss = 0.0012543942915589433
loss = 0.0014099033231581954,	 val loss = 0.001503341410925806
loss = 0.0014608535492829696,	 val loss = 0.0014844003905782432
loss = 0.0014736337508818732,	 val loss = 0.0013857298284811388
loss = 0.0014648419387756919,	 val loss = 0.0013743370020018889
loss = 0.0014788895945549694,	 val loss = 0.0014298881770305738
loss = 0.0014728010501509992,	 val loss = 0.001250446954888424
loss = 0.0014611155531491754,	 val loss = 0.0012401329087313787
loss = 0.0014667809870883381,	 val loss = 0.0014486690122795499
loss = 0.001472384768555465,	 val loss = 0.0013975075630934444
loss = 0.0014875006216448175,	 val loss = 0.0013842067509681722
loss = 0.0014732678279643437,	 val loss = 0.0015558220858731793
loss = 0.0014714818450415842,	 val loss = 0.0013578488198403846
loss = 0.0014604994943476426,	 val loss = 0.0013760130468244897
loss = 0.0014663743553910036,	 val loss = 0.001328844810671452
loss = 0.0014551738816298387,	 val loss = 0.001624459136910033
loss = 0.0014718511169510243,	 val loss = 0.0013773789198194618
loss = 0.0014388047533426197,	 val loss = 0.0015723038042879552
loss = 0.001418661208209634,	 val loss = 0.0011875528597130624
loss = 0.0013190703932311073,	 val loss = 0.0011630852929152128
